Harga selangit porsi se uprit ga janji lg gw dateng bwt yg kedua kali. masakannya ga beda jauh sama ema gw dong !!!	negative
Sabtu malam.minggu pas ke pvj. hampir semua tempat ramai tinggal di sini yg ada seat. masuk pilih beberapa makanan. saya pernah makan yg di surabaya. Dagingnya terlalu bnyak lrmak dan kulitnya. Kurang sesuai dgn selera saya. pelayanan agak lama.	negative
"Pertama mencoba makan bersama keluarga di Eastern - Bandung yang saya dapatkan adalah rasa kecewa dan marah. Ketika memasuki restoran, saya sempat merasa nyaman dengan suasana dan tata letak meja dan kursi yang cukup lapang."	negative
"Saya dan isteri tergoda untuk mengunjungi restoran ini saat kami sekeluarga berkunjung ke Bandung Minggu lalu, karena berdasarkan penilaian trip advisor cafe Oz merupakan restoran terbaik di Bandung. Malam sekitar jam 7 pm saya dan isteri sudah sampai di cafe Oz dan mendapati suasana restoran yang tidak terlalu ramai (terisi sekitar 4 meja saja), karena kami hanya berdua ingin berbincang."	negative
"Saya menginjak satu malam dengan teman. Resort sudah cukup tua Dan kurang perawatan, sangat disayangkan. Peralatan mandi yg tersedia minim, ada sikat dan pasta gigi dalam plastik tetapi terlihat sudah cukup lama di sana, nggak Ada yg pakai. Ada puntung rokok di WC, handuk bolong, dan sprei yang sangat lembab (mungkin Karena udara dingin)"	negative
Air minum aja harus bayar. Padahal kita udah kepedasan. Restoran mahal aja gak kayak gitu.	negative
"Saya datang ke resto sapulidi ini karena rekomendasi dari internet yang pernah saya baca bahwa pemandangan yang sangat bagus dan tempat makan tepat di sawah yang membuat saya tertarik untuk datang ke tempat ini. Namun ketika saya sampai semua hal berubah menjadi buruk, mulai dari tempat parkir yang bisa dikatakan tersedia, jalan akses rusak dan kecilnya tempat akses."	negative
Cottage nya sereeeemmm Ga bisa tidur booo Bangunan nya kayu2 tua yang tampak tdk terpelihara baik Toiletries seadanya Handuk kumal Untuk penginapan nya saya kasih nilai minus.	negative
"saya nginap di suite room Duduluran, dengan kondisi kamar tidak ada: - air panas (tidak berfungsi) - jendela kamar mandi banyak yg lapuk & kaca ada yg pecah - tissue cuma ada di toilet - semua channel tv tidak jelas gambarnya - tidak ada signal wi-fi - tidak ada sandal Fasilitas penginapan juga tidak ada area bermain anak-anak, tidak ada."	negative
"Poin besarnya hanya tentang tempat ini adalah memiliki suasana yang baik . Sisanya rata-rata dan bahkan lebih rendah dari itu. Dibutuhkan begitu lama untuk pelayan mereka untuk mengambil pesanan kami, dan bahkan untuk melayani. Mereka memiliki banyak menu , tetapi kebanyakan dari mereka adalah makanan sisa akhir pekan."	negative
"pemeliharaan tempat yang sangat buruk, sangat kotor dan terlihat tidak benar-benar higienis ."	negative
"Memasuki area konter makanan ini, sedikit kikuk karena tempat sempit dan gelap tampak pengap. Memilih tempat di bagian belakang sengaja agar berasa lapang, akhirnya duduk d dekat musholla. Pesanan es kacang merah datang setelah 20 menit menunggu, serutan es sengaja dikacaukan sambil melihat komposisi di dalam mangkok."	negative
"Amat tdk terorganisir dan mengecewakan. Karyawannya masih kelas warteg. Bayangkan!!! Lobby dpn restaurant yg seharusnya menjadi tempat drop-zone keluar masuk tamu, diisi/diparkir mobil (Seperti difoto). Sehingga sulit bagi tamu keluar masuk terutama saat hujan deras. Ketika kami mau keluar, complain pd karyawan, krn mobil tdk bisa mendekat. karyawannya hanya terdiam lugu, sembari bingung mencari yg punya mobil."	negative
Pemandangannya bagus tapi kalo mau kesini baiknya reservasi dulu kalo mau dpt tmpt yg bagus. Makanannya enak banget apalagi iganya tapi lamaaaaaa bgt dan seringkali dianggurin sama waiter/tress	negative
tempat bintang 5 service kaki 5!!pesan makanan sudah hampir setengah jam tidak datang pada saat di tanyakan pesanan yg di pesan malah di infokan makanan yg di pesan habis. namun beberapa pelayan mengatakan di pending dengan alasan makan yang saya pesan habis dan baru mau di proses dan bisa memakan waktu sekitar 15-20 menit lagi.	negative
Sate kambingnya empuk tapi kecil-kecil. Sesuai dengan harganya yang cukup murah. Tempatnya kotor dan lantainya lengket.	negative
"Sejak pertama masuk, tidak ada greetings, semua pelayan terlihat sibuk, kami pun baru dipersilakan ketika kami tanya dimana kami bisa duduk. Setelah duduk, kami pikir pelayan akan datang memberikan menu, tapi setelah menunggu 5-7menit, kami sendiri datangi pelayan untuk meminta menu."	negative
"Setelah bolak balik PVJ akhirnya kita memutuskan untuk dinner disini sekitar pk 20:00. Dari menu sudah banyak yang tidak ada. Akhirnya pesanlah kita salmon crunchy mk yang lebih baik dari semua makanan kita pesan. Salmon skin fried keras seperti digoreng ulang. Spicy karage mk keras sekali daging karagenya, sulit untuk dikunyah. Dan yang paling mengecewakan house special ramen, selama 20."	negative
"Saya datang ber 8 dengan teman-teman saya sehingga banyak varian sushi yang saya cicipi. Rasa dan kualitas bahan di restoran ini biasa saja, sangat jauh dengan restoran-restoran sushi lainnya yang sering kita jumpai di pusat perbelanjaan besar. Namun dengan harga 100 rb ++, bisa dibilang kualitasnya sesuaidengan harga yang ditawarkan."	negative
"Fukuzushi menawarkan all you can eat untuk sushi dan ramen, saat masuk pada pukul 19.00 saya diberi tahu bahwa last order adalah pukul 20.00. Oke setelah memesan, pada pukul 19.30 seorang pelayan menawarkan untuk melakukan pemesanan karena sudah last order dengan alasan koki hanya dua orang. Setelah berdebat baru dikabulkan untuk last order pukul 20.00. Secara keseluruhan rasa sushi nya sangat biasa."	negative
"Menyenangkan ,, makanan enak tapi ya pelayanan kurang ,, terlalu lama makanan yang di pesan ,, minuman juga enak enak"	negative
"Nunggu makanannya lama banget, waitressnya jutek, pas makanannya (saat itu saya pesan pizza) dateng eh gosong sampai kasirnya pun pas saya bayar ga senyum bad servicess overall."	negative
"makanannya enak, tp pelayanan kurang. lama banget nunggu makanannya dateng, sampe nafsu makannya ilang duluan"	negative
"Rest Area KM 97, Dapoer Penyet.Restoran nya bersih, pelayanannya lumayan ramah, harga makanan berkisaran 10K s/d 70K. Tapi rasa masakannya, aq pesen Sop Iga waktu itu, agak2 berbau basi. Mo komplain udah males duluan karena sikon lagi Puasa. Heddeeeh."	negative
"Tiba-tiba teringat ingin makan Cah Kangkung di Bandung, saya googling dan mendapatkan restoran ini. Setelah bermacet-macetan di jam pulang kantor, kami tiba di ujung jalan Kebon Kawung. Restorannya sederhana saja, tanpa AC. Ketika melihat daftar makanan dan harganya, saya langsung kaget juga. Cah Kangkung special dengan daging sapi dan telur puyuh dihargai Rp.90.000,- Wow mahal sekali."	negative
"Kangkung hotplate sapinya sebenarnya enak. Tapi kami kaget melihat tali rafia dalam makanan kami. Ketika dikomplain, tidak ada permintaan maaf sama sekali, hanya pembelaan. Bahkan kami membayar satu porsi penuh walaupun pesanan kami dengan jelas tertulis setengah porsi."	negative
"harga yang tidak masuk akal, iganya hanya sedikit dagingnya, kebesaran tulang. sambal tidak pedas. slow responses service. not worthed at all"	negative
Saya pesan iga bakar dan sup iga. Iga bakar saya pesan dengan tingkat kepedasan level 4 tapi rasana tidak sepedas yang dibayangkan. Rasa iganya juga biasa saja. Untuk supnya rasa vetsinnya terasa sekali. Untuk menu utama iga saya rasa tempat ini masih belum menemukan strenght pointnya.	negative
"Citarasa biasa saja, tidak ada yang special. Harus menunggu cukup lama datangnya makanan, pelayan juga kurang ramah."	negative
gak recomend pelayanan lama dan tidak ramah meja prasmanan di biarkan kosong lama kemeriahan outing kita jadi hancur di riung sari untuk pelayanagan 250 orang saja tdk bisa menghandle pada awalnya meminta dp namun 1 hari sebelum hari H pihak riung sari meminta di bayarkan full.padahal kami belum menikmati masakannya .	negative
"Kami rombongan dengan 250 orang habis melakukan kegiatan outing tahunan dan makan siang di riung sari tapi kami sangat kecewa dengan pelayanan yang sangat mengecewakan makanan pesanan kami kurang ngga ada meja, sendok, dan terkesan seadanya sehingga sebagian kawan kami pulang ke jakarta dengan perut kosong. kami sangat kecewa. not recommended dan riung sari masuk black list resto perusahaan kami."	negative
"Pertama kali saya makan di resto ini, begitu masuk ke resto, hanya ada sepasang suami-istri sedang menikmati makan malam. Tempatnya begitu luas namun kosong pada hari Minggu pada jam makan malam. Ini bukan pertanda baik bagi sebuah resto. Makanannya juga kurang enak, ikannya tidak fresh karena sudah hambar. Sangat tidak terkesan dan tidak akan menyarankan resto ini kepada siapapun."	negative
"Tempat oke, rasa makanan oke. Untuk kumpul dengan teman sangat oke kerena di Bandung utara dengan udara yang sejuk. Yang mengganggu adalah perilaku koki di dapur yang kebetulan terlihat dari tempat duduk kami. saat menyiapkan makanan dia berulang kali mencicipi dengan jari !! sangat tidak higienis dan tidak pantas untuk kelas restoran seperti ini. manajemen harus memperhatikan higiene kebersihan dapur."	negative
Rasa sdh berubah tdk seperti dulu. Terkesan hambar. Harus di tingkatkan cita rasanya. Untuk menu minuman sangat minim hanya ada soft drink	negative
Pesan es jeruk nipis dan baso tahu. Esnya kaya sirup pasaran dan baso tahunya tidak panas cenderung dingin. Cukup datang sekali dan tidak layak untuk direkomendasikan.	negative
"Saya mampir ke restoran ini untuk makan malam karena kebetulan lewat dalam perjalanan menuju hotel saya menginap dan karena sudah kelaperan dan saya dan teman akhirnya memilih untuk mampir di restoran ini. Tempatnya cukup nyaman dan bersih, namun rasa makanannya biasa saja bahkan kami diharuskan membayar terlebih dahulu meskipun kami belum selesai makan hanya karena jam sudah mendekati waktu tutup."	negative
"untuk tempatnya sendiri bisa dibilang warung gt dan kurang bersih, yang menurut saya ga enak mienya karena bukan dadakan dimasak tapi kaya udh direbus dan ngembang gt ga enk"	negative
"sangat tidak direkomendasikan, rasa yang cukup enak namun dengan harga yang terlampau mahal. Masih banyak tempat lain yang menyediakan makanan serupa dengan harga yang lebih murah"	negative
"mochinya enak, banyak rasa, mulai dari vanilla, strawberry, cookies and cream, tiramisu, duran, dll. namun sayang lokasinya tidak strategis, harus masuk gang2 kecil dan hanya berupa rumah industri sederhana."	negative
"Disini ga cuma jual kopi aja. Cemilan juga ada. Pelayananya standar dan tempatnya rada kurang nyaman aja sih buat kumpul"""	negative
"Awalnya saya sangat penasaran dengan Kopi Progo setelah membaca review tentang kafe ini di sebuah blog. Namun, setelah ke sana, kondisinya menurut saya tidak sekeren yang diceritakan di blog tersebut. Saya lupa nama blognya apa. Kursi - kursinya nyaman sih, tetapi langit - langitnya yang rendah membuat ruangan terasa pengap. Belum lagi sound system yang kurang bagus."	negative
Walaupun lokasi yg strategis & variasi menu makanan khas Sunda tapi pelayanan yg mengecewakan krn beberapa kejadian yg menimpa anggota rombongan kami seperti sajian otak-otak & sambal yg jatuh ke baju anggota beberapa pilihan menu tdk sampai ke meja kami tapi terkirim ke meja tamu lain & harus menunggu lama utk kesiapan & sajian makanan. Shg hrs sabar & menahan.	negative
"Sebenarnya harganya well mengikuti style cafe nya ya. Dibangun dengan bagus dan instagrammable. Sayangnya, saking ramainya pelayanannya tidak memuaskan. Tidak cekatan dan makanan yang disajikan juga tidak istimewa bahkan tidak ada rasanya. truly, not recommended, untung pemandangannya bagus."	negative
"Baru saja meninggalkan tempat makan ini karena makanan yang kami order kebanyakan sudah tidak ada. It's okay, karena memang tempat sangat ramai dan saya serta keluarga datang agak sore. Kami menunggu lebih dari setengah jam hanya untuk mengetahui setengah order kami tidak tersedia. Order yang sudah dipesan pun belum dibuatkan.jadi setengah jam ya hanya menunggu info stok ada atau tidak."	negative
"Mengapa Poor? Dulu waktu saya makan disana, interior belum bagus, parkir juga susah, rasa maknan semua manis termasuk sayur asemnya."	negative
"kemarin saya bersama keluarga dari dulu emang kalo ke bandung sering makan direstoran sunda ini karena emang rasanya beda dari yang lain dan emang saya sudah lama ga makan disini dan emang sengaja emang mau buka puasa disini, tapi disini saya merasa dikecewakan dengan restoran laksana sekarang. karena: 1. bad service - disini kan sistem si makananya jadi ambil langsung."	negative
"tempatnya lumayan luas, tempat parkir agak sempit, pilihan menu lumayan banyak, kekurangannya adalah pelayanan kurang memuaskan, apalagi kalau sedang penuh, bisa sampai satu jam nunggu masakan sampai dihidangkan di meja. cukup membuat kesal."	negative
Menyesal x ini. kepiting ga bersih. gurame bau tanah. mesti banyak perbaharui qualitas makanan neh	negative
"Pelayanan sih memang cepat tapi masakannya asal asalan saja, asal jadi asal matang saja, pesan udang saos tiram, sama saja dengan masakan kepiting saos padang, tang utk kepiting tidak diberikan jika tidak diminta."	negative
"Saya datang berlima bersama teman-teman saya. Pada saat pertama kali datang, pelayan mengatakan bahwa akan sedikit lama menunggu pesanan saya untuk disajikan (karena kondisi pada saat itu memang ramai). Pada saat disodori daftar menu (tanpa ada keterangan harga), saya memesan Nasi Goreng Cumi dan Es Jeruk."	negative
Saya mkn hdl bkn satu dua kali dan tiap kali makan selalu jengkel dengan pelayanannya.penyajian ikan goreng kering selalu kelupaan sambal kecapnya.dan kalo diminta harus panggil sampai ke 5org SPB masih jg ga mau di kasih.tempat jorok minta ampun.malu maluin deh klo utk direkomendasiin.utk owner ati2 aja jgn smpe usaha bangkrut gara gara pegawe yg kerja asal asalan	negative
"Service nya sangat sangat mengecewakan, Pelayan-pelayannya sepertinya tidak dididik untuk bersikap baik kepada pelanggan. Waktu pelayanan juga sangat lama. Not Recomended, buat yang tidak bisa bersabar."	negative
"saya dulu sering makan di restoran ini, biasanya saya memesan kepiting dan udang. Tidak ada masalah dengan kualitas bahan sebelumnya. Namun minggu lalu saya kecewa dengan kualitas kepiting di HDL. saya sering makan kepiting, shg saya tau persis bagaimana rasa kepiting yg segar dgn yg sudah lama disimpan. ketika saya makan di sana, saya merasakan bau amis dan rasa yg aneh."	negative
"walaupun porsinya besar, tapi secara rasa, biasa ajah. Harga memang sesuai dengan porsi sih. penyajiannya juga engga rapih, ya gitu ajah."	negative
"Saya sering makan di sini bersama pasangan saya. Sudah berkali-kali saya kecewa karena pelayanan dari waiter/waitress yaang sangat buruk. Butuh waktu yang sangat lama untuk memesan makanan saya. Parahnya lagi, saya yang harus berdiri dan mencari waiter/waitressnya, sama sekali TIDAK ADA kesigapan dari pihak cafe ini dalam melayani pelanggan. Dan untuk menikmati pesanan yang saya pesan, membutuhkan waktu lebih dari 20."	negative
"Tempatnya lumayan enak, cozy untuk browsing plus internetnya lumayan stabil. Tapi sayang terlalu banyak nyamuk. Tadi nya mau duduk lama sekalian makan, karena nyamuk, akhirnya cuma minum kopi saja. Saat di infokan soal nyamuk itu ke staff nya, staff nya malah senyum"" gak jelas. Kasihan."	negative
"Seperti yg kita tahu, brownies yg asli (dari Amerika) adalah kue bantat yang memang berwarna cokelat. Toko Amanda mengkreasikan brownies dengan memasaknya secara mengukus. Brownies kukus ini sama sekali tidak bantet. teksturnya malah sama dengan bolu biasa. Jadi menurut saya, ini bukan brownies."	negative
"Kopi dan makanan lumayan enak, tapi banyak tikus lari-lari. Menjelang sore malam selalu penuh, tapi tidak ribut. Tidak sesuai untuk ngopi sambil baca buku karena pencahayaan minim."	negative
"Ini pertama kali saya makan Abuba Steak di luar Jakarta. Rasanya agak berbeda dengan yang saya biasa nikmati di Abuba Steak Jakarta. Kurang enak. Suasana restorannya OK. Toiletnya sudah agak tua, harus sedikit diperbaharui"	negative
"Menu gak banyak pilihan, rasa ok lah sesuai dengan harganya yang murah untuk steak menu ya. Tapi sayang mereka gak menjual bir, jadi untuk turis manca negara yang suka makan steak n minum bir gak bisa menemukannya di sini."	negative
"Kami ada acara buka bersama wkt itu, semua hidangan enak yg kami pesan cm affogato ice creamnya tdk dipisahkan dg espresso jd tdk bs mencampur sesuai selera msg2. Tapi, salmon steaknya jg kurang fresh, kulit salmonnya keras, keliatannya lama di kulkas atau freezer. Padahal itu menu utama yang seharusnya enak."	negative
"Saya datang kesini karena penasaran melihat beberapa ulasan dari trip advisor. Pelayanan nya baik dan ramah. Mereka cepat tanggap saat kami memerlukan. Namun sangat disayangkan kenapa makanannya lama sekali datang, setelah setengah jam kemudian makanan yg kami order baru datang, Untuk minuman datangnya malah setelah makanan datang duluan. Harusnya kan minumannya dulu."	negative
"Ditraktir teman makan siang di sini, untuk pertama kalinya makan di resto sunda jl lodaya pdhl lokasi dekat rumah. Pas jam makan siang semua kursi terisi sehingga penuh sesak, agak kurang nyaman karena ruang sempit , letak kursi yg berdekatan juga ruang terkesan suram dan kusam kurang bersih sangat seadanya , pelayanan seadanya juga mereka bicara dan teriak krn ramai. kurang nyaman rasanya."	negative
"Kalau suka seafood, terutama kepiting, jangan lupa coba tempat seafood yang 1. Rasanya maknyos. Harganya juga terjangkau ga terlalu mahal untuk ukuran harga seafood. Cuman 1 yang sayang seribu sayang. poor service. Buat pelanggan yang pertama nyoba ke tempat ini, saran saya, sebaiknya order 1x, jangan mikir ntar aja tambah kalau kurang, karena susah dipesenin lagi."	negative
"Tempatnya kalau buat nongkrong sih enak, minumannya juga harganya standar 25-50k . Makanannya rasanya biasa. Keluarnya juga lama banget. Not recommended"	negative
Tempatnya lumayan enak cozy. T-BONe steaknya saya paling seneng mkn steak itu. Tapi tempat parkirnya kurang luas. dan menyebalkan banget klo pada saat kita mkn kemudian disuruh untuk memindahkan mobil karena ada orang lain yg selesai mkn dan akan keluar kendaraannya. itu sangat mengganggu.	negative
"Padahal baru jam 4 sore di hari Kamis. Sy dan teman saya mau coffe break di Dakken Jl Riau, Bandung. Sy lupa kami pesan minuman apa waktu itu, cuman yg sy ingat adlh pd saat pilih menu A, dibilang sm waiternya sudah habis. Lalu kami pilih menu B, .eh sudah habis juga. Akhirnya terpaksa memilih menu lain. cukup menyebalkan."	negative
"menurut saya steak nya biasa saja, waktu itu saya pesan yang steak lokal dan medium tingkat kematangan nya. pas saya makan agak keras dan liat dagingnya overall buat tempat sih lumayan strategis karena adanya di jalan riau, tapi untuk makanan dengan range harga 100 ribu ke atas kurang worth it kalau menurut saya"	negative
"Katanya steak di sini enak, tapi menurut saya biasa aja, ga beda jauh sama tempat makan steak yang satu lagi di jalan yang sama. Cuman, porsinya lebih besar aja kali, ya. Tempatnya juga kurang begitu enak. Waktu itu, saya kebagian di bagian belakang, terus ada anak-anak sekolah rame banget berisik teriak-teriak ngobrolnya, sambil main kartu. Kurang nyaman jadinya."	negative
"Tempatnya hommy banget jadi feel at home, pelayanannya ramah dan cepat. Mesen bistik ayam saosnya terlalu strong dan lychee ice tea nya kurang tasty. Sama yang parah adalah ada lalat keliweran."	negative
"Kami mencari tempat Es Krim ini dengan penuh semangat, membayangkan sama persis dengan Gelato yang di Yogya, setelah ketemu ternyata Gelatonya berbeda . tidak sama dengan yang di Yogya . cuma mirip :-P Entah pas giliran kami kesana itu Es belum jadi atau memang mesinnya sedang rusak yacchhh . atau memang seperti itu? Kalo IYA . berarti mesinnya kurang bagus."	negative
"Warung ini terbilang unik krn berada di mall tp konsepnya warung banget. Dipenuhi dgn pajangan2 tradisional spt kaleng kerupuk, cangkir, botol yg kuno membuat warung ini beda dgn yg lain. Menu makanan kebanyakan tradisional, saya mencoba mie kocoknya tp kecewa krn rasanya tidak enak (biasa banget)."	negative
"saya sih datang yang di cihampelas walk, dulu masih berupa kedai kecil yang hanya menyediakan bangku panjang untuk 8 orang, sekarang sudah berupa cafe yang mampu menampung lebih banyak. makanan yang ditawarkan hanya makanan kecil ( lite bite ) dengan porsi yang kecil. rasa tidak terlalu istimewa, apalagi dibandingkan dengan harganya makin kecewa."	negative
"konsep restonya menarik sekali, unik. menu yang titawarkan juga sangat variatif juga. harga yang ditawarkan tidak tergolong murah, tapi alamak. porsinya mini, mungil, lebih ke porsi anak-anak atau cewek. layanan dari pelayan restoran juga kurang ramah."	negative
"Pertama kali ke sini pas valentine, dari dulu emang udah masukkin coco rico ke list buat di coba. Akhirnya ke sini juga, suasananya emang mendukung banget apa lagi malem dan enaknya di lt 2 di ujung yang mengarah ke jalan. Service emang udah oke, cuma ga suka aja sama makanannya dari segi rasanya sih. Sebenernya harganya juga terlalu mahal buat saya."	negative
"Terletak di ketinggian kota Bandung. Suasana Resto sangat santai dan cozy. Jika malam, pilihlah duduk di pinggir dekat jendela, lilatlah Bandung di malam hari bersama pasangan anda. Ada live music dan anda bisa menyumbangkan suara emas anda di sana. Pilihan menu cukup dengan rasa yang rata-rata mendekati tidak enak. Tidak ada menu yang special di sini."	negative
tempatnya memang menarik untuk menghabiskan waktu mengerjakan tugas dan mengobrol dengan teman-teman namun makanannya kurang variatif. sementara itu makanan adalah hal yang saya cari.	negative
"Restoran franchise ini banyak ditemukan di bandung dan sekitarnya, namun saya merasa makanan dan suasana restoan ini tidak sesuai dengan harapan saya. Dari spanduk yang dipasang sepertinya restoran ini menawarkan makanan sunda yang nikmat, namun ketika kami datang kami menyadari bahwa harga makanan terlalu mahal untuk restoran seperti ini. Porsi makanan relatif sedikit dan rasanya pun tidak terlalu menarik."	negative
Dancing crab pedas sekali . Wow kepiting pedas dan campur dengan jagong. Udang.ketang. Kerang dan volter . Juga tanpa piring . Langsung di gelar di meja yang sudah di alas plastik . Kurang enak makananan nya.	negative
"Kami sekeluarga makan malam di dancing crab jl. Sumatra bandung. Order crab pedas. XO sea food nasi goreng . Mac & Cheess. Crab pedas mix dengan udang. Kerang jagong . Dan pedas nya saya kurang suka . Pedas dari ""mala"" (pedas dari Semacam tumbuh2an) bukan pedas dari cabe rawit. Makanya rasa pedas kurang enak . seperti pedas se cuan. "	negative
MCD dimana-mana sih rasanya sama. Makanya saya senang dating ke McD dikarenakan rasanya pasti terjamin dengan rasa yang saya suka. Sebenarnya McDnya tuh OK. Lokasinya di daerah anak muda dengan bangunan yang mencerminkan anak muda juga. Tapi sayangnya parkirnya sangat sedikit. Menhyebalkan sekali kalau harus ke sini dan mencari parker. Dipastikan tidak akan dapat	negative
disarankan tidak membawa kendaraan pribadi karena parkirannya sempit dan tempatnya terletak di hook per4an simpang dago. sangat crowded banyak ABG yg makan atau sekedar nongkrong di situ. sejujurnya jadi males sih.	negative
"Suasananyaa cukup nyaman, akan tetapi untun masuknya sedikit sulit sehingga kurang meyakinkan kalau ini tempat maka, dan beberapa tempat enak untuk ditempati, saung-saungnya, dan ke sini untuk acara keluarga dan ngumpul berasama teman lumayan enak, tapi sedikit mahal harga makanannya dan yang menyebalkan adalah dipungut parkir sangat mahal. "	negative
Tempatnya lucu dengan design tradisional. Makanannya pun tradisional. Di sini jual mainan jadul juga. Saya pesan mie jawa. Rasa mie jawanya biasa saja dan harganya mahal.	negative
"Memasuki resto sagoo kita disuguhi interior vintage, pernak pernik jadul mengingatkan kita akan barang barang lama di dapur jaman dulu. Makanan yg ditawarkan jg khas peranakan jaman dulu, harga, dan rasa sebanding biasa2 saja alias standar tidak ada yg istimewa, penampilan ruang dan penyajian juga sangat biasa."	negative
Awalnya sich gw ngerasa aneh. enak gitu puyuh?? Secara kan masih jarang juga resro yg sediain makanan dengan daging puyuh jadi masih awam. setelah gw braniin makan karna bingung mau makan apa lagi setelah cape jalan2 di FO yang terdeket yah resto ini karna bersebelahan dengan FO herritage. lumayan cukup lama nggu buat dateng makanannya dan ternyata ga enak pula. nyesel.	negative
"Pada tgl 24 Juni 2016 yang lalu, kami beserta keluarga mengunjungi restoran ikan pesmol cianjur ini, kami memesan ikan gurame bakar, gurame goreng kering, gurame pesmol dan aneka sayuran dll, ikan gurame pesmol dan sambalnya mantappp, tapi pelayanan agak kurang memuaskan, agak lama dan kebersihannya kurang dijaga terutama sy mendapat piring makan yang tidak di cuci dan es teh yang disajikan kotor."	negative
"Kenapa lumayan enak? Karena ada sushi lain yang lebih enak dengan harga yang sama. Letak strategis mudah dijangkau dengan angkutan umum dan mobil pribadi. Menu sushi kurang banyak, kalau bisa ada menu sushi dengan porsi kecil (2 pieces), rasa sushi enak cuman tidak ada ginger pickle seperti di sushi tei untuk menambah citarasa. Harusnya kumplit ada ginger pickle, wasabi, cabe bubuk. Jadi sebenernya kurang istimewa."	negative
Bakmi tasik saya dan beberapa teman mampir dan coba bakmi bakso nya . Makanan nya biasa-biasa saja . Tidak ada yang special .	negative
"Seperti toast box di singapura. tp ya masih enak singapura lah yaw. menu menunya juga mirip. apa jiplak toast box ya. kalau iya, hm, hahaha ga cocok sih menurut gue."	negative
"Hallo kali ini saya mencoba untuk mengunjungi Kopi Anjis, Bandung. Suasananya ramai sekali, dan menurut saya terlalu ramai dan bising karena lokasinya dekat dengan lampu merah, suara klakson kendaraan dan suara mesin kendaraan sangat bising. Untuk makan dan minuman rasanya biasa. Pada saat order pesanan saya kaget sekali karena pelayannya berbicara bahasa Sunda namun bahasanya kasar."	negative
"Penasaran dgn review orang, special cari waktu ke Warung Salse. Awalnya semangat. Menembus macet. demi lah. Tapi kecewa dgn jalannya. Selain jauh, kondisi jalan yg buruk membuat semangat mulai luntur. Phisik bangunan unik, ada music life. kapasitas ruangan terbatas kayaknya. Menu cukup unik dan kreatif. Tapi blm cukup berharga mengobati kecewa nya perjalanan."	negative
Menu disini banyak yang baru terutama sushinya. Sayang sushinya kurang enak. Odennya biasa aja juga. Beef teriyakinya malah keras.	negative
"Tempatnya seru untuk sekedar foto alias instagramable. Suasananya asik dan cocok untuk nongkrong karena udaranya dingin. Akses menuju lokasi agak susah karena terletak di dalam kawasan perumahan dan sesuai namanya, agak modjok. Menu makanan dan minumannya menurut saya biasa saja tidak ada yg istimewa."	negative
Pelayan dan owner yang duduk di kasir tidak komunikatif dan tidak bisa memberikan rekomendasi untuk porsi menu yang harus kami pesan. Rasanya standar. Parkir susah.	negative
"Restoran ini terletak di gedung Kartika Sari, sehingga kita bisa sekalian makan ketika selesai berbelanja. Interiornya lumayan bagus, namun untuk makanan sih saya rasa biasa saja. Tidak spesial atau istimewa."	negative
"hanya pesan 3 makanan dan lumayan harganya untuk ketiga makanan tersebut. nasi goreng harga 40,000-50,000 ribuan satu piring mungkin agak kurang reasonable (mending makan di hotel sekalian) rasa so-so tapi karena lapar dan hendak membeli oleh2 jadi mau tak mau mampir. "	negative
"Ke sini buat makan suki yang buka di weekend aja, sukinya enak beuddd, di masbash nya pesen minuman tapi saat itu banyak yang uda habis :( kita pesen capucinno enak banget creamnya kerasa banget harganya 20K dan minuman healty drink gt rasanya hmmm biasa aja. ga ada yang spesial dari rasanya."	negative
"Restoran dengan konsep warung di Paris Van Java. Konsep dan dekorasinya cukup unik. Makanannya pun merupakan makanan yang banyak disajikan di ranah Sunda. Sayangnya mejanya diletakkan terlalu berdekatan satu sama lain yang menyebabkan pergerakan agak susah. Dan juga warungnya selalu penuh, sehingga terasa panas. Sebenernya kurang nyaman sih makan di sana."	negative
"Kami mengunjungi Winner Bratwurst sebenarnya tidak sengaja. Saat kunjungan ke Bandung minggu lalu kami menginap di Summer Hill Private Villa and Hotel, dalam perjalanan menuju hotel kami dapati bahwa restoran yang terdekat adalah Winner Bratwurst. Sama seperti lokasi tempat kami menginap, Winner Bratwurst tidak mudah dicapai bagi wisatawan yang menggunakan transportasi umum, hal ini dikarenakan lokasi restoran yang berada jauh dari jalan utama. Itu kekurangannya."	negative
"Eggy scampy menawarkan perpaduan fusilli dengan udang dan telur asin. Meskipun mbaknya menyatakan bahwa porsi large = 2 porsi mie, porsi largenya terasa kurang nendang. Green tea bubblenya tidak terekomendasi, selain harganya mahal, rasanya biasa aja dan bubblenya sedikit sekali, mending beli chat*me deh"	negative
"makanan di sini cukup enak, tapi harganya cukup tinggi menurut saya. kami mengambil pondokan di area seperti persawahan, saat makanan datang cukup banyak lalat. sempat kesal sesaat karena permintaan lilin agak lambat di respon. runner yang membawa makanan, tidak taking order (mungkin masih baru)."	negative
"saya memilih tempat makan di saung dengan pemandangan sawah Memesan nasi timbel komplit, surabi oncom dan colenak Pesanan datang tidak harus menunggu lama. Hanya saja saya kecewa dengan surabi nya. Di luar ekspektasi saya. Tidak enak."	negative
